board,title,content,time
Gossiping,[新聞] 健保卡報稅出錯 快查密碼是否更改, 1.媒體來源: 中時  2.記者署名:   3.完整新聞標題: 健保卡報稅出錯 快查密碼是否更改  4.完整新聞內文: 你的健保卡報稅密碼是否錯亂？國稅局6日指出，口罩實名制2.0自4月上路，民眾健保卡須完成註冊、才能下單預購口罩。而健保卡資料是由健保署統一管理，若在口罩2.0更改密碼後，報稅系統的「健保卡+密碼」也會連帶變動，報稅密碼將變更為口罩2.0版本密碼。  最近很多民眾到超商事務機，要用健保卡下載報稅資料，結果密碼怎麼試都顯示資料錯誤，打電話到國稅局求救，才知道因利用健保卡APP預購口罩的人，報稅密碼已經亂掉，並非原先設定的報稅密碼。  稅局官員表示，若民眾原本在報稅系統設定健保卡憑證的密碼為1，但口罩實名制系統設為0，則報稅系統密碼也連帶改為0。他強調，雖然報稅系統、口罩實名制2.0系統主機由關貿網路管理，但健保卡認證屬健保署業務，不管口罩預購或報稅系統，密碼都同一個。  以流程來說，如果是用「健保卡+密碼」方式登入報稅系統，卡片與輸入密碼會先經由健保署認證，確認無誤才會導引到個人報稅或口罩系統頁面。官員表示，不管是從報稅還是口罩系統更動健保卡密碼，健保署認證就會隨之調整。  官員表示，民眾如果要運用「健保卡+密碼」登入報稅系統，必須事先註冊，可透過「健保快易通APP」以手機認證、再到「健保卡網路服務註冊」網站註冊。此外，民眾也可攜帶健保卡、身分證至健保署各地服務中心（全年皆可）、各地區國稅局所屬分局與稽徵所（僅限報稅時期）辦理健保卡註冊。  待註冊完成後，未來民眾只要持健保卡到統一、全家、萊爾富及OK等四大超商多媒體事務機（KIOSK）即可取得報稅「查詢碼」，透過報稅查詢碼也可下載當年度所得及扣除額資料，進行網路申報。  5.完整新聞連結 (或短網址):   6.備註: 紓困一萬塊亂成一團 健保署的密碼也沒說清楚 有政府 會做事 呵呵   ,2020-05-07 15:26:50
Gossiping,Re: [新聞] 韓冰要來了 韓競總：最後關頭重量級催票, ※ 引述《lovea (lovea)》之銘言： : 1.媒體來源: : 聯合報 : 2.記者署名 : 記者周志豪 : 3.完整新聞標題: : 韓冰要來了 韓競總：最後關頭重量級催票武器 : 4.完整新聞內文: : 總統大選最後關頭拚勝選，國民黨總統候選人韓國瑜將祭「韓冰牌」衝選情。韓辦人士表示 : ，韓的女兒韓冰算「老少咸宜」，是重量級催票秘密武器，「最後關鍵時刻她一定會出來」 : ，只是「登板」日期與場合待確認。推估，9日凱道造勢可望與韓合體。 : 韓辦人士指出，韓冰長相甜美，又有禮貌，EQ也好，很多長輩與年輕人都很喜歡他，不少支 : 持者也反映希望盡快看到韓冰出面助選；其實韓冰早已回到台，也一直在輔選，但因韓國瑜 : 擔心，韓冰會受傷害才未讓她現身。 : 韓營人士表示，現在黑韓力道很大，韓國瑜希望保護韓冰到投票前夕最後一刻，但最後關鍵 : 時刻韓冰一定會出來為韓國瑜催票，讓挺韓選票票票入匭。 : 韓辦人士分析，選戰最後勝負關鍵在海外返鄉民眾與青年選民投票率：前者多數挺韓國瑜， : 投票率決定韓得票基本盤水平；後者投票率若提高，代表挺韓青年也願投票。 : 韓辦人士指出，這次總統大選與立委選舉合併投票，兩項選舉連動，區域立委候選人催、固 : 票時，與黨中央也可順勢評估總統大選組織得票數情形，但海外返鄉民眾與青年選民實質投 : 票數較難預估，只能全力衝高。 : 韓辦人士表示，韓國瑜妻子李佳芬近幾個月密集前往海外展開催票，現在台商雖碰到一些像 : 航班沒辦法增加、小機沒法換大機等種種民進黨刁難困難點，但有些都已透過改走小三通等 : 方式克服，海外回來投票狀況應可樂觀。 : 韓辦人士說，前天民進黨強推反滲透法在立院三讀，很多台生、台商都已感受到被入罪壓力 : ，這也會激勵挺韓海外僑胞、台商回國投票。 : 韓辦人士表示，前年九合一選舉「討厭民進黨」是全國最大黨，今年總統與立委選舉「下架 : 蔡英文」則是全民最大共識，就連綠營內都對蔡政府表現質疑；選戰最後關頭，韓國瑜會努 : 力將所有潛在支持者催出，達成「下架蔡英文」最終目標。 : 5.完整新聞連結 (或短網址): :  : 6.備註:  來了，來了，終於來了  期待好久的韓冰，終於要出來了  身為韓陣營的超人氣輔選大將  韓冰的魅力，早在去年1124就得到驗證  更重要的是，比起她飽受攻擊的爸爸  韓冰現在還是維持去年1124那種完美的狀態  接下來  就看韓國瑜要用什麼方式運用這張隱藏王牌  才能幫他爭取到中間選民的寶貴選票了    ,2020-01-03 17:57:38
Gossiping,[問卦] 大燕麥片要泡多久才會軟==？,  因為體檢結果三高有兩高， 魯肥怕死了， 今天開始吃燕麥片+無糖豆漿+葡萄乾，    都泡半小時了還不會軟， 到底要怎麼弄==？   ,2020-03-12 18:41:16
Gossiping,[問卦] 耿爽哪個梗最爽？,  是這樣的  知名的國際冷面笑將諧星  耿爽  常常娛樂世人  不禁好奇  諸多段子當中  耿爽哪個梗最爽？  有沒有相關的八卦？   ,2020-05-10 14:13:46
Gossiping,Re: [新聞] 柯文哲「順時中」只是開玩笑！陳時中, ※ 引述《Luckmeow (meow)》之銘言： : 柯文哲「順時中」只是開玩笑！陳時中：那就當成笑話看 : 柯文哲回稱，「他們轉彎……不過，我們現在都要『順時鐘』（順時中），不要『逆時 : 鐘』（逆時中）」，暗酸陳時中，不過，柯文哲又表示，「這只是開玩笑。」  陳時中這件事情就很好笑不是？ 真的很好笑阿 哈哈哈  民進黨造神 順便用疫情打政敵  結果發現自己大烏龍 柯文哲本來就不應該知情 因為24例是新北市     陳時中要柯文哲扛起責任 結果自己公布沒有喔是新北不是台北    柯文哲稱「不知道第24例在哪」 陳時中怒批：地方首長要扛起責任   - 逆時鐘分隔線 -     公布了！疫情中心網揭28例分布 第24例婦應住新北市       陳時中你還是乖乖防疫就好  要開政治戰場你就是民進黨蟑螂同路人啦 不用廢話     ,2020-02-25 17:32:34
Gossiping,Re: [政治] 吳宗憲爆曾探望劉真　柯文哲忍不住嘆氣, 這備註很不行～ 柯黑＋煙粉如我，都不覺得柯文哲在這件事情上面有什麼好黑的。 很多網軍會說柯文哲多年沒有行醫，執照是否有效？ 憑什麼去探望劉真？或者給建議？  很多事情要黑，也要有個限度，連這種觀乎人生哲學的態度也要黑， 實在很莫名其妙。  柯文哲可以給的建議是什麼？  1.從自己的過去醫學專業給建議 2.忍痛放棄自己學生時，當下的心理建設與建議  光是這兩點，就可以給辛隆多大的幫助～  而這兩點，是不需要任何醫師執照就可以給的建議， 要黑柯文哲，請挑政治或者兩岸的看法， 對於人命生死哲學，真的沒什麼好黑的。   ※ 引述《cycling (一直暴雷一直爽)》之銘言： : ※非新聞類以下可自行刪除 : 1.媒體來源: : ET : 2.記者署名 : 記者楊亞璇／台北報導 : 3.完整新聞標題: : 吳宗憲爆曾探望劉真　柯文哲忍不住嘆氣 低調避談 : 4.完整新聞內文: : 劉真歷經心臟手術、裝葉克膜、開顱手術和改以心室輔助器續命，卻仍不敵病魔逝世，享年 : 44歲。吳宗憲透露，台北市長柯文哲曾到場探望，並給辛龍最專業的意見，「以醫療角度來 : 看真的是沒有機會了。」柯文哲23日聽聞此事，忍不住嘆氣，「唉」，不願談此事。 : 中央流行疫情指揮中心下午4時邀集各縣市首長參與「視訊會議」，柯文哲及北市副市長黃 : 珊珊率領各局處首長，在市府進行視訊會議，柯文哲在開會前被問及探視劉真狀況如何？是 : 否有說劉真沒機會了？對於劉真相關提問，柯文哲僅是嘆氣，隨即入場。 : 5.完整新聞連結 (或短網址): :  : 6.備註: : 垃圾巨嬰不是很愛大嘴巴？怎麼這時候又閉嘴了？   ,2020-03-23 17:32:51
Gossiping,[問卦] 現在整台公車都是韓粉怎辦 在線等, 安安 小妹剛剛上完課出來 遇到身穿中華民國國旗衣服和國旗帽的老人潮 在他們一直插隊上公車後 好不容易擠上一台公車 整車都是紅通通的老人啦  怎辦 要喊中華民國萬歲嗎   ,2020-01-09 22:21:45
Gossiping,[新聞] 部會粉專接力酸得性病的病死豬 公然霸凌, 1.媒體來源:中時  2.記者署名: 吳家豪  3.完整新聞標題:  部會粉專接力酸得性病的病死豬 公然霸凌讓在野黨都氣炸了  4.完整新聞內文:      時力立委邱顯智及民眾黨稍早分別在臉書發文批評，海巡署的臉書專頁公然霸凌、嘲笑他 人，不斷地在傷害理性政策討論，還暗示、明示得性病和病死豬是同一件事，行政院各部 會臉書粉專和民進黨民代們還接力連酸，衛福部、行政院性平會應出面表態。  近日藝人「小豬」羅志祥遭前任女友周揚青爆料，私下交友行為氾濫而引發社會討論，而 海巡署的臉書專頁也趁機消費，引用羅志祥單曲「精舞門」歌詞「I want know你行不行 」，製成梗圖po於臉書上，並表示過去因非洲豬瘟威脅，海邊都很怕轉角遇到「豬」。  民進黨立委們也至海巡署臉書粉專回應，立法院副院長蔡其昌寫下：「有聲音跑出來。」 陳亭妃留言：「懂玩。」吳思瑤表示：「海...巡...署...懂豬.....。」  邱顯智稍早在臉書發文表示，一般粉絲專頁發這種圖，大家笑過就算了，但公部門的粉絲 專業發，還引起公部門粉專接力嘲諷，就代表公部門已經失控了。  邱顯智質疑：1.公部門嘲諷公眾人物私生活的用意是什麼？2.得病意象連結病死豬想表達 的是什麼？3. 透過嘲諷衝高流量能協助公部門的政策溝通嗎？4. 公部門粉專迷因化已被 操作為政治公關化。  邱顯智說，現在公部門的臉書粉專追求流量，因為這是最直接的KPI，以好對長官交代， 但卻失去協助傳達政令、促進政策溝通目的，迷失在對流量的追尋。另也暗指這些粉專都 是公關公司的標案，以流量作為標案的驗收指標。  民眾黨也在臉書表態指出，政府創意行銷政令很棒，但影射他人時事花絮當梗，就不ok。 跟著八卦新聞一起取笑他人，不是該有的高度，政府不該消遣他人，且若連立委、立院副 院長、政府單位都跟著留言，決不是好現象。  5.完整新聞連結 (或短網址):    6.備註: 背刺警告   ,2020-04-26 14:36:40
Gossiping,Re: [問卦] 為什麼台灣人不肯承認過得不好？, 一言以敝之 愚民政策大成功 說真的 台灣人真的該去國外看看 看韓國人跟新加坡人在海外過多爽 吃得多開 中國人也開始在國際上走路有風 大家都會給尊重 只有台灣人 一年比一年窮b 台毒政權還透過教育引入大規模國族認同障礙 講好聽一點是政治自由度高啦 講難聽一點 國際上受過一點高等教育的 誰不知道你就是美帝養的小黑狗 大陸要崛起 就吠兩聲騷擾一下 扯自己民族的後腿最會 台灣人不知道自己這麼丟臉 還引以為傲 幻想自己亞洲幸福國度 只能說綠共洗腦真的很厲害  :<   ,2019-12-16 03:20:58
Gossiping,[問卦] 有沒有羅志祥-未完的承諾MV的八卦,    羅志祥當年年初出演電影西遊：降魔篇，  演出武功高強的腎虛...不不不，空虛公子，  之後，和舒淇MV再續前緣，內容有許多對手戲，  MV敘述男主角攝影師夢想去非洲拍攝獅子，承諾回來後娶女主角，  3年後男主角如願發表攝影展，卻在記者會前夕因誤會導致女主角離開，  最後2人沒有信守承諾，分手收場。   有沒有未完的承諾這首歌的八卦?     ,2020-04-24 23:05:39
Gossiping,[問卦] 有沒有想大便八卦, 肚子好痛  噗啦.......  噴出好多屎來  好爽  正在大便中  很好奇為什麼人會想大便  而且大便很爽  有沒有大便的八卦  大便中在線等   ,2020-02-13 04:19:18
Gossiping,[問卦] 如果統神在網咖遇到借錢的人 會怎處理？,  今天新聞報導  桃園網咖19歲男生遇到一位熟客借錢不成  被拿水果刀刺傷 送醫不治  如果今天是統神遇到 他會怎麼面對借錢的人？   ,2020-03-28 12:24:40
Gossiping,Re: [新聞] 看到吃不到！弱勢勞工欠卡債 獲紓困卻馬, 因為發聲的議員顏色對了，不批評  這欠債的想拿三萬，申請表也不注意看  明明申請表注意到事項第二條  如有債務問題，無法提供金融機構帳戶以匯入補貼款項者，可檢具相關證明文件，或向職 業工 會釋明原因後，由職業工會另函請勞保局以發給支票之方式處理，惟個案所需作業 時間較長， 請見諒。  現在領不到怪誰？   ,2020-05-06 13:30:06
