article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0518585001,0518585,Gloria maxi dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Long, off-the-shoulder dress in a crinkled viscose weave with smocking at the top and short sleeves. Overlocked edges at the top and on the sleeves. Seam at the waist and a gently flared, draped skirt with a slit in one side. Partly lined skirt."
0518595001,0518595,Lee knitted hood,308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,"Fine-knit, slightly longer jumper in slub cotton with ribbing around the hood, cuffs and hem."
0518595003,0518595,Lee knitted hood,308,Hoodie,Garment Upper body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,"Fine-knit, slightly longer jumper in slub cotton with ribbing around the hood, cuffs and hem."
0518608002,0518608,Esterella price dress,265,Dress,Garment Full body,1010008,Front print,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, straight-cut jersey dress with narrow shoulder straps."
0518630005,0518630,Paper party decorations,78,Other accessories,Accessories,1010013,Other pattern,09,Black,4,Dark,5,Black,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Cardboard glasses in various sizes and designs.
0518630008,0518630,Paper party decorations,78,Other accessories,Accessories,1010011,Metallic,03,Silver,3,Light,15,Metal,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Cardboard glasses in various sizes and designs.
0518639001,0518639,Cordoba,274,Shorts,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Shorts in a textured linen blend with a concealed hook-and-eye fastener, zip fly, tie belt, side pockets and sewn-in turn-ups at the hems."
0518639002,0518639,Cordoba,274,Shorts,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Shorts in a textured linen blend with a concealed hook-and-eye fastener, zip fly, tie belt, side pockets and sewn-in turn-ups at the hems."
0518647001,0518647,Brago,272,Trousers,Garment Lower body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Marled suit trousers in an Italian wool weave with a lightly brushed finish. Extended waistband with a button and concealed hook-and-eye fastener, zip fly, pockets in the side seams, flap back pockets with a button and legs with creases and turn-ups at the hems. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette. For matching jacket look for: 0506221."
0518648001,0518648,Chewbacca skinny tuxedo trs 2,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Tuxedo trousers in a wool weave with satin stripes down the sides of the legs. Extended waistband with a concealed hook-and-eye fastener, zip fly and button, side pockets and jetted back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0518729001,0518729,Dove dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, flared dress in woven fabric with hemstitching and narrow adjustable shoulder straps. V-neck at the front and a deep V-neck with lacing at the back. Unlined."
0518754001,0518754,Xander shorts,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short, pattern-weave shorts with elastication at the back of the waist and a tie belt. Lace-trimmed side pockets and a small frill trim at the hems. Unlined."
0518765003,0518765,Connie mule,92,Heeled sandals,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation suede mules with open toes, imitation leather insoles and rubber soles. Covered heels, 7 cm."
0518765004,0518765,Connie mule,92,Heeled sandals,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation suede mules with open toes, imitation leather insoles and rubber soles. Covered heels, 7 cm."
0518806003,0518806,West denim (1),272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,3,Light,2,Blue,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,5-pocket jeans in washed stretch denim with hard-worn details in a relaxed fit over the hips and thighs and skinny fit over the calves. Regular waist and button fly.
0518806004,0518806,West denim (1),272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,5683,Trouser,F,Menswear,3,Menswear,55,Contemporary Street,1009,Trousers,5-pocket jeans in washed stretch denim with hard-worn details in a relaxed fit over the hips and thighs and skinny fit over the calves. Regular waist and button fly.
0518827002,0518827,Polka Blazer,264,Blazer,Garment Upper body,1010004,Check,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, fine-knit jacket with notch lapels and front pockets. Unlined."
0518827004,0518827,Polka Blazer,264,Blazer,Garment Upper body,1010022,Jacquard,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, fine-knit jacket with notch lapels and front pockets. Unlined."
0518827008,0518827,Polka Blazer,264,Blazer,Garment Upper body,1010010,Melange,13,Beige,1,Dusty Light,1,Mole,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, fine-knit jacket with notch lapels and front pockets. Unlined."
0518831001,0518831,Anette Parka test,262,Jacket,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut utility jacket in a cotton weave with a collar and buttons down the front. Flap chest pockets, and large front pockets with a flap and press-stud. Adjustable tab and buttons at the back and buttoned cuffs. Unlined."
0518831003,0518831,Anette Parka test,262,Jacket,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut utility jacket in a cotton weave with a collar and buttons down the front. Flap chest pockets, and large front pockets with a flap and press-stud. Adjustable tab and buttons at the back and buttoned cuffs. Unlined."
0518831010,0518831,Anette Parka test,262,Jacket,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Straight-cut utility jacket in a cotton weave with a collar and buttons down the front. Flap chest pockets, and large front pockets with a flap and press-stud. Adjustable tab and buttons at the back and buttoned cuffs. Unlined."
0518978001,0518978,Max Shoe,89,Other shoe,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Derby shoes in grained imitation leather with open lacing at the front and a decorative welt seam around the soles. Cotton canvas linings and insoles and rubber soles. Heel approx. 2 cm.
0518980005,0518980,Jutha boot,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Boots with a decorative welt seam around the soles, padding around the top of the shaft and lacing at the front. Canvas linings and insoles and chunky rubber soles. Heel 3.5 cm."
0519024006,0519024,SB Onesie Own,277,Costumes,Garment Full body,1010014,Placement print,10,White,3,Light,9,White,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress costume in jersey with a zip down the front and a hood with an eye mask at the front.
0519049001,0519049,Twisted pile overall,271,Outdoor overall,Garment Full body,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"All-in-one suit in marled, fine-knit thermal fleece with a stand-up collar, zip down the front and raglan sleeves."
0519079001,0519079,Clark Skinny,264,Blazer,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Two-button jacket in stretch wool with narrow notch lapels, an open chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
0519079006,0519079,Clark Skinny,264,Blazer,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Two-button jacket in stretch wool with narrow notch lapels, an open chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
0519145005,0519145,Tempest,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Joggers in soft, light sweatshirt fabric with a washed look. Elasticated drawstring waist, a back pocket and legs with seams and narrow ribbed hems."
0519169002,0519169,Capri beach towel,80,Scarf,Accessories,1010017,Stripe,42,Red,5,Bright,18,Red,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Beach towel in a soft cotton weave with fringes on the short sides. Supplied with a carry strap. Size 100x180 cm.
0519169003,0519169,Capri beach towel,80,Scarf,Accessories,1010017,Stripe,31,Light Orange,7,Medium,3,Orange,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Beach towel in a soft cotton weave with fringes on the short sides. Supplied with a carry strap. Size 100x180 cm.
0519192001,0519192,HLW SB Full Suit Own,267,Jumpsuit/Playsuit,Garment Full body,1010008,Front print,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Jersey fancy dress costume with an accessory, a print motif on the front and a hook and loop fastening at the back."
0519192002,0519192,Full Suit Own,277,Costumes,Garment Full body,1010008,Front print,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Jersey fancy dress costume with an accessory, a print motif on the front and a hook and loop fastening at the back."
0519192006,0519192,Full Suit Own,277,Costumes,Garment Full body,1010014,Placement print,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Jersey fancy dress costume with an accessory, a print motif on the front and a hook and loop fastening at the back."
0519192007,0519192,SB Full Suit Own,277,Costumes,Garment Full body,1010014,Placement print,92,Green,5,Bright,19,Green,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Jersey fancy dress costume with an accessory, a print motif on the front and a hook and loop fastening at the back."
0519219005,0519219,SB Cape Own,277,Costumes,Garment Full body,1010014,Placement print,90,Other Green,5,Bright,19,Green,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress cape in jersey with a concealed hook and loop fastening at the neck. Unlined.
0519219006,0519219,SB Cape Own,277,Costumes,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress cape in jersey with a concealed hook and loop fastening at the neck. Unlined.
0519219008,0519219,HLW SB Cape Own fancy,277,Costumes,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress cape in jersey with a concealed hook and loop fastening at the neck. Unlined.
0519219011,0519219,SB Cape Own fancy,277,Costumes,Garment Full body,1010016,Solid,90,Other Green,5,Bright,19,Green,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress cape in jersey with a concealed hook and loop fastening at the neck. Unlined.
0519219012,0519219,HLW SB Cape Own fancy,277,Costumes,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress cape in jersey with a concealed hook and loop fastening at the neck. Unlined.
0519220001,0519220,SB Cape Own Fancy,277,Costumes,Garment Full body,1010012,Mixed solid/pattern,42,Red,5,Bright,18,Red,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in jersey consisting of a cape, sleeveless top and plastic vampire teeth. The cape has a high collar and hook and loop fastening at the front. The top has a turtle neck and a print motif on the front."
0519222001,0519222,Gloves Own,71,Gloves,Accessories,1010014,Placement print,09,Black,4,Dark,5,Black,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress gloves in jersey with a glow-in-the-dark print.
0519242001,0519242,Bruno,75,Hat/beanie,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Textured-knit hat in a soft cotton blend with a small imitation leather appliqué, ribbing at the hem, earflaps and ties under the chin. Cotton jersey lining."
0519243001,0519243,X-mas Hat Own,-1,Unknown,Unknown,1010016,Solid,42,Red,7,Medium,18,Red,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Santa hat with a faux fur pompom on top and wide, covered elastication around the hem."
0519243006,0519243,Hat Own,76,Hat/brim,Accessories,1010014,Placement print,92,Green,5,Bright,19,Green,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Santa hat with a faux fur pompom on top and wide, covered elastication around the hem."
0519282002,0519282,Agneta dress,265,Dress,Garment Full body,1010017,Stripe,50,Other Pink,5,Bright,4,Pink,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Dress in a soft, fine-knit cotton blend with long sleeves and a flared skirt."
0519283001,0519283,Klara dress,265,Dress,Garment Full body,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,Dress knitted in a cotton blend with a pattern knit at the top and long sleeves. Seam at the waist and a bell-shaped skirt with a lace trim at the hem.
0519293006,0519293,Jonna beanie,75,Hat/beanie,Accessories,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Rib-knit hat with an appliqué on the turned-up hem and a faux fur pompom at the top.
0519356001,0519356,Slim HW Ancle Embroidery,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket, slim-fit, ankle-length jeans in washed denim with embroidered appliqués, a high waist and button fly."
0519397002,0519397,Jupiter biker trouser,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"5-pocket slim-fit trousers in stretch cotton twill with a zip fly and button, and decorative stitching on the legs."
